_id,estStatusDesc,enfrID,inspID,infrTypeCD,postal,rowNo,addr,estName,infrAction,lon,servID,enfrOutcome,unit,infrTypeDesc,enfrAmountFined,inspStatusDesc,enfrOutcomeDate,lat,servTypeCD,inspDate,infrID,addrID,estID,servTypeDesc,estStatusCD
13169820,Pass,,4711148,,M6P,14619,3024 DUNDAS ST W,SATISFACTION SPA AND SKIN THERAPY,,-79.47023515,561310,,,,,Pass,,43.66569582,7018,2018-01-30T00:00:00,,2910365,3648138,Aesthetics,PASS
13169821,Pass,,18191510,,M6N,14620,2432 ST CLAIR AVE W,LIFESTYLE BEAUTY SALON,,-79.48270634,557042,,,,,Pass,,43.66944534,7018,2019-04-09T00:00:00,,2906688,3644646,Aesthetics,PASS
13169822,Pass,,4570943,,M6A,14621,3563 BATHURST ST,SITA AESTHETIC SERVICE,,-79.43222983,556634,,,,,Pass,,43.73118036,7018,2018-01-23T00:00:00,,2907757,3644041,Aesthetics,PASS
13169823,Pass,,89733,,M3M,14622,2801 KEELE ST,LOVIN ' S BEAUTY SALON & SPA,,-79.48239636,633356,,UNIT-104,,,Pass,,43.72921541,7018,2017-05-17T00:00:00,,3190057,4641429,Aesthetics,PASS
13169824,Pass,,22471485,,M5S,14623,415 BLOOR ST W,RENDEZVOUS,,-79.40457369,1167388,,,,,Pass,,43.66634832,7016,2019-11-21T00:00:00,,3042126,4811840,Barbering & Hairdressing,PASS
13169825,Pass,,12933982,,M4Y,14624,5 CHARLES ST W,M. LOVELY NAILS,,-79.38662941,556296,,MAIN FLOOR,,,Pass,,43.66848383,7018,2018-10-04T00:00:00,,2907316,3643330,Aesthetics,PASS
13169826,Pass,,23061140,,M5B,14625,220 YONGE ST,SEPHORA EATON CENTRE,,-79.38011298,1183665,,3-131,,,Pass,,43.65367797,7018,2019-12-19T00:00:00,,3247201,4843307,Aesthetics,PASS
13169827,Pass,,11812314,,M9N,14626,2625B WESTON RD,TIP TOP ONE NAILS,,-79.53317536,557839,,UNIT-4,,,Pass,,43.71256224,7017,2018-09-26T00:00:00,,2908734,3645728,Nails,PASS
13169828,Pass,,2016165,,M9N,14627,2007 LAWRENCE AVE W,BAAXAAJI BARBER SHOP,,-79.50993843,719901,,UNIT-25,,,Pass,,43.70017126,7016,2017-10-13T00:00:00,,2997014,3951314,Barbering & Hairdressing,PASS
13169829,Pass,,24102851,,M9C,14628,25 THE WEST MALL,CARYL BAKER VISAGE,,-79.55597,561696,,UNIT-1015A  BOX ,,,Pass,,43.61265,7019,2020-02-06T00:00:00,,3108610,4350640,Ear Piercing,PASS
13169830,Pass,,8441164,,M4W,14629,2 BLOOR ST W,DE FRANCESCO HAIRSTYLING,,-79.38723329,555627,,,,,Pass,,43.67040902,7017,2018-06-13T00:00:00,,2905403,3641061,Nails,PASS
13169831,Pass,,24210084,,M2M,14630,6256 YONGE ST,CARYL BAKER VISAGE,,-79.42007741,556753,,,,,Pass,,43.79555373,7019,2020-02-11T00:00:00,,2907852,3644193,Ear Piercing,PASS
13169832,Pass,,12514748,,M4H,14631,62 OVERLEA BLVD,TORONTO STYLISH BARBER SHOP,,-79.3434811,823979,,UNIT-18,,,Pass,,43.70779364,7016,2018-10-19T00:00:00,,3113358,4367548,Barbering & Hairdressing,PASS
13169833,Pass,,17861137,,M5L,14632,199 BAY ST,GLAMOUR SECRETS,,-79.37993,560237,,UNIT-C244,,,Pass,,43.648373,7017,2019-02-25T00:00:00,,2909970,3647564,Nails,PASS
13169834,Pass,,3656836,,M8V,14633,58 MARINE PARADE DR,SHERRY'S NAILS & SPA,,-79.47713092,559234,,UNIT-114,,,Pass,,43.62747774,7018,2017-12-11T00:00:00,,2909539,3646931,Aesthetics,PASS
13169835,Pass,,1302974,,M1P,14634,300 BOROUGH DR,SMART STYLE STORE #5162,,-79.2580219,556131,,,,,Pass,,43.77629186,7018,2017-09-06T00:00:00,,2904972,3642935,Aesthetics,PASS
13169836,Pass,,23357647,,M6G,14635,299 HARBORD ST,SPEAKEASY TATTOO,,-79.41554883,557471,,,,,Pass,,43.66022351,7024,2020-01-02T00:00:00,,2908446,3645251,Tattooing,PASS
13169837,Pass,,22471488,,M5N,14636,840 EGLINTON AVE W,PRESTIGE NAILS & HAIR,,-79.42516029,1167391,,,,,Pass,,43.7014865,7018,2019-11-21T00:00:00,,2909168,4811841,Aesthetics,PASS
13169838,Pass,,14350622,,M2R,14637,5891 BATHURST ST,COBRA TATTOO STUDIO,,-79.44413071,860740,,FLR-2,,,Pass,,43.77977816,7024,2018-12-12T00:00:00,,2909844,4427674,Tattooing,PASS
13169839,Pass,,18209039,,M9V,14638,845 ALBION RD,NEW IMAGE UNISEX SALON,,-79.5599546,556411,,,,,Pass,,43.73444478,7018,2019-04-10T00:00:00,,2907483,3643606,Aesthetics,PASS
13169840,Pass,,2932410,,M1X,14639,3351 MARKHAM RD,SOFT TOUCH SPA AND HAIR,,-79.25037561,557440,,UNIT-102,,,Pass,,43.83613433,7016,2017-11-10T00:00:00,,2908414,4213492,Barbering & Hairdressing,PASS
13169841,Pass,,5887247,,M4C,14640,979 COXWELL AVE,THE TEN SPOT,,-79.32856532,808834,,,,,Pass,,43.69637444,7017,2018-03-15T00:00:00,,2925659,3701154,Nails,PASS
13169842,Pass,,89604,,M6M,14641,82 BUTTONWOOD AVE,WEST PARK SALON (1),,-79.50896824,558369,,FLR-2,,,Pass,,43.68929681,7018,2017-05-15T00:00:00,,2909092,3646278,Aesthetics,PASS
13169843,Pass,,21040556,,M2H,14642,167 RAVEL RD,SPRING DE SPA,,-79.36727147,557066,,UNIT-167-169,,,Pass,,43.79125342,7018,2019-09-11T00:00:00,,2908107,3644684,Aesthetics,PASS
13169844,Pass,,18988986,,M5R,14643,123 SPADINA RD,CENTRAL PARK LODGE -THE ANNEX RETIREMENT RESIDENCE,,-79.4055045,556638,,,,,Pass,,43.67175042,7016,2019-05-24T00:00:00,,2907760,3644046,Barbering & Hairdressing,PASS
13169845,Pass,,18596221,,M4M,14644,1027 GERRARD ST E,POISON I.V. TATTOO PARLOUR,,-79.33709295,759395,,,,,Pass,,43.66865883,7024,2019-05-02T00:00:00,,3018182,4026942,Tattooing,PASS
13169846,Pass,,7855073,,M9A,14645,4883 DUNDAS ST W,ANNA'S SKINCARE,,-79.52787981,556785,,,,,Pass,,43.64935171,7017,2018-05-24T00:00:00,,2904480,3644248,Nails,PASS
13169847,Pass,,23506142,,M5E,14646,42 WELLINGTON ST E,ALLAN PARSS SALON,,-79.37490656,558770,,,,,Pass,,43.64864232,7018,2020-01-09T00:00:00,,2909287,3646575,Aesthetics,PASS
13169848,Pass,,19461031,,M9P,14647,1500 ROYAL YORK RD,NOIFOLINO,,-79.53184788,557480,,UNIT-13,,,Pass,,43.69163105,7020,2019-06-19T00:00:00,,2908452,3645265,Electrolysis,PASS
13169849,Pass,,20515833,,,14648,44 BLOOR ST E,PUREBEAUTY AT HUDSON'S BAY,,-79.38531643,710655,,FLR-2,,,Pass,,43.6707843,7017,2019-08-08T00:00:00,,2908208,4307817,Nails,PASS
13169850,Pass,,22304758,,M1H,14649,108 CORPORATE DR,TORONTO BEAUTY BAR,,-79.24735942,868345,,UNIT-19A,,,Pass,,43.78072593,7016,2019-11-08T00:00:00,,2904984,4235913,Barbering & Hairdressing,PASS
13169851,Pass,,22139125,,M4L,14650,1386 GERRARD ST E,FOREVER YOUNG BEAUTY SALON,,-79.32437794,560544,,UNIT-3,,,Pass,,43.67197208,7018,2019-11-05T00:00:00,,2910084,3647734,Aesthetics,PASS
13169852,Pass,,7050485,,M2J,14651,2710 VICTORIA PARK AVE,FALLICO HAIR & SPA,,-79.32757484,557233,,,,,Pass,,43.7839726,7020,2018-04-26T00:00:00,,2907718,3643984,Electrolysis,PASS
13169853,Pass,,4674540,,M1R,14652,1853 LAWRENCE AVE E,UNIVERSAL NAILS,,-79.30261385,556510,,,,,Pass,,43.74342454,7018,2018-01-29T00:00:00,,2907597,3643803,Aesthetics,PASS
13169854,Pass,,23018689,,M6P,14653,385 KEELE ST,BEN'S BARBER SHOP,,-79.46448219,560840,,,,,Pass,,43.6658424,7016,2019-12-17T00:00:00,,2910196,3647891,Barbering & Hairdressing,PASS
13169855,Pass,,90152,,M4J,14654,1356 DANFORTH AVE,HAIR SENSATION & SKIN CARE,,-79.32874085,560108,,,,,Pass,,43.68248589,7016,2017-06-01T00:00:00,,2909919,3647487,Barbering & Hairdressing,PASS
13169856,Pass,,19369459,,M6G,14655,823A BLOOR ST W,ART INK,,-79.42246833,592475,,,,,Pass,,43.6624063,7023,2019-06-14T00:00:00,,2910317,3706740,Body Piercing,PASS
13169857,Pass,,22849528,,M1V,14656,5631 STEELES AVE E,HAIR COMFORT,,-79.26731812,558088,,UNIT-2,,,Pass,,43.83251024,7016,2019-12-03T00:00:00,,2908899,3646004,Barbering & Hairdressing,PASS
13169858,Pass,,14511507,,M3M,14657,1355 WILSON AVE,L. A. HAIR & BEAUTY WORLD,,-79.49734906,556885,,UNIT-5,,,Pass,,43.72302337,7016,2018-12-13T00:00:00,,2907979,3644413,Barbering & Hairdressing,PASS
13169859,Pass,,19888282,,M4C,14658,2013 DANFORTH AVE,CLEAN CUTS,,-79.31418848,561138,,,,,Pass,,43.68512505,7016,2019-06-27T00:00:00,,2910304,3648048,Barbering & Hairdressing,PASS
13169860,Pass,,2665127,,M9A,14659,5128 DUNDAS ST W,TRANQUILITY WELLNESS SPA,,-79.53324923,556046,,,,,Pass,,43.64431783,7018,2017-11-10T00:00:00,,2906788,4382177,Aesthetics,PASS
13169861,Pass,,7573358,,M6P,14660,2957 DUNDAS ST W,IVY NAILS,,-79.4678356,559917,,,,,Pass,,43.66528852,7018,2018-05-14T00:00:00,,2908134,3647365,Aesthetics,PASS
13169862,Pass,,22597107,,M1V,14661,3700 MIDLAND AVE,5TH AVE NAILS,,-79.29332114,559753,,UNIT-125,,,Pass,,43.81498931,7017,2019-11-13T00:00:00,,2909785,3647273,Nails,PASS
13169863,Pass,,23527380,,M6M,14662,2636 EGLINTON AVE W,CHAMELEON NAILS & LASHES,,-79.47419542,1196385,,,,,Pass,,43.69064055,7017,2020-01-10T00:00:00,,2907375,4867996,Nails,PASS
13169864,Pass,,5506154,,M2K,14663,2885 BAYVIEW AVE,COCO NAIL BAR,,-79.38806617,561039,,UNIT-3,,,Pass,,43.76861677,7017,2018-03-01T00:00:00,,2910273,3647995,Nails,PASS
13169865,Pass,,18069347,,M4K,14664,903 PAPE AVE,ELK & DOE AESTHETICS BAR,,-79.34677509,784936,,,,,Pass,,43.68480209,7022,2019-04-02T00:00:00,,3031514,4074835,Micropigmentation,PASS
13169866,Pass,,19332886,,M9A,14665,5128 DUNDAS ST W,THE BEAUTY EMPORIUM,,-79.53324923,1073986,,BSMT,,,Pass,,43.64431783,7018,2019-06-12T00:00:00,,3066506,4200051,Aesthetics,PASS
13169867,Pass,,19205469,,M2N,14666,5308 YONGE ST,WOORI ART,,-79.41412491,695441,,FLR-2,,,Pass,,43.77287695,7017,2019-06-05T00:00:00,,2909428,3904347,Nails,PASS
13169868,Pass,,1181536,,M9W,14667,2428 ISLINGTON AVE,ANN NAILS & SPA,,-79.55994053,560612,,UNIT-109,,,Pass,,43.72351819,7017,2017-09-06T00:00:00,,2910112,3647770,Nails,PASS
13169869,Pass,,21219427,,M5R,14668,114 CUMBERLAND ST,ANTHONY PASSERO SALON,,-79.39164509,559886,,UNIT-201,,,Pass,,43.67029901,7016,2019-09-19T00:00:00,,2909833,3647348,Barbering & Hairdressing,PASS
13169870,Pass,,2643087,,M4G,14669,1560 BAYVIEW AVE,KIM'S NAILS SALON BAYVIEW SPA,,-79.37534054,556866,,UNIT-201,,,Pass,,43.70523668,7018,2017-11-09T00:00:00,,2905350,3644377,Aesthetics,PASS
13169871,Pass,,4239249,,M2N,14670,5 NORTHTOWN WAY,HAIR PLUS,,-79.41383094,558173,,UNIT-12,,,Pass,,43.77512293,7016,2018-01-12T00:00:00,,2908980,3646107,Barbering & Hairdressing,PASS
13169872,Pass,,24381836,,M5V,14671,16 BLUE JAYS WAY,ROOM1SIX,,-79.39133263,1219552,,UNIT-A9,,,Pass,,43.64301383,7018,2020-02-20T00:00:00,,2909545,4912880,Aesthetics,PASS
13169873,Pass,,90575,,M6M,14672,469 ROGERS RD,EGAS BARBERSHOP,,-79.46628875,555883,,,,,Pass,,43.68203276,7016,2017-06-16T00:00:00,,2906278,3641991,Barbering & Hairdressing,PASS
13169874,Pass,,7192270,,M1R,14673,1331 WARDEN AVE,MIMI'S HAIR & SPA,,-79.29792071,556907,,UNIT-6,,,Pass,,43.75483816,7016,2018-04-13T00:00:00,,2907997,3644458,Barbering & Hairdressing,PASS
13169875,Pass,,18667318,,M5B,14674,378 YONGE ST,CHRONIC INK TATTOOS,,-79.38228641,687208,,FLR -2,,,Pass,,43.65893111,7024,2019-05-06T00:00:00,,3238615,4812962,Tattooing,PASS
13169876,Pass,,23039891,,M6M,14675,530 ROGERS RD,SWEET NAILS SPA,,-79.46875243,558314,,,,,Pass,,43.68248491,7017,2019-12-18T00:00:00,,2907539,3643699,Nails,PASS
13169877,Pass,,14315736,,M5T,14676,421 DUNDAS ST W,BLUE SKY HEALTH CENTRE,,-79.39534,734956,,,,,Pass,,43.65342,7018,2018-12-11T00:00:00,,3005093,3980155,Aesthetics,PASS
13169878,Pass,,1523218,,M2N,14677,5150 YONGE ST,CENTRE STAGE,,-79.41303495,555428,,UNIT-G2,,,Pass,,43.76890323,7016,2017-09-21T00:00:00,,2904912,3640521,Barbering & Hairdressing,PASS
13169879,Pass,,20381488,,M6B,14678,580 MARLEE AVE,EC HAIR FORM,,-79.44416,1040963,,,,,Pass,,43.709174,7017,2019-08-07T00:00:00,,2910422,3879531,Nails,PASS
13169880,Pass,,23039937,,M4Y,14679,666 YONGE ST,NAILS ATTRACTION,,-79.38573,1183080,,,,,Pass,,43.667137,7016,2019-12-18T00:00:00,,2908669,4842180,Barbering & Hairdressing,PASS
13169881,Pass,,17350043,,M4P,14680,2313A YONGE ST,PLANET NAILS,,-79.39831795,556707,,,,,Pass,,43.70787664,7022,2019-03-06T00:00:00,,2907348,3643379,Micropigmentation,PASS
13169882,Pass,,24640587,,M4S,14681,691 MOUNT PLEASANT RD,FLIRTY FLUTTERS,,-79.38898859,779118,,,,,Pass,,43.70603352,7022,2020-02-26T00:00:00,,3028721,4064812,Micropigmentation,PASS
13169883,Pass,,90245,,M1H,14682,3478 LAWRENCE AVE E,SEXY NAILS,,-79.22619563,560594,,UNIT-C2,,,Pass,,43.75985513,7017,2017-06-02T00:00:00,,2910106,3647761,Nails,PASS
13169884,Pass,,19738866,,M2M,14683,6013 YONGE ST,SATIN & SOFT QUEEN,,-79.41754461,821648,,UNIT-201,,,Pass,,43.78928362,7018,2019-06-20T00:00:00,,3124259,4406614,Aesthetics,PASS
13169885,Pass,,3333575,,M5K,14684,77 KING ST W,TRADE SECRETS,,-79.3822,751836,,UNIT-35,,,Pass,,43.648037,7018,2017-12-04T00:00:00,,3026233,4055890,Aesthetics,PASS
13169886,Pass,,18863473,,M6R,14685,2053 DUNDAS ST W,GOLDEN CUT,,-79.44776713,559616,,,,,Pass,,43.65176215,7017,2019-05-17T00:00:00,,2909726,3647192,Nails,PASS
13169887,Pass,,298200,,M9V,14686,2627 ISLINGTON AVE,J J HAIRSTYLISTS & BEAUTY SUPPLIES,,-79.56504763,555217,,,,,Pass,,43.73786005,7016,2017-07-25T00:00:00,,2904503,3640072,Barbering & Hairdressing,PASS
13169888,Pass,,20496610,,M8Z,14687,954 THE QUEENSWAY,LA CHANCE,,-79.513104,1110506,,,,,Pass,,43.624181,7017,2019-08-14T00:00:00,,2924690,3697787,Nails,PASS
13169889,Pass,,20942519,,M4J,14688,391 DONLANDS AVE,LITTLELONDON BARBER SHOP,,-79.34239464,710657,,,,,Pass,,43.69355119,7016,2019-08-30T00:00:00,,2904413,3933609,Barbering & Hairdressing,PASS
13169890,Pass,,17826541,,M6M,14689,2380 EGLINTON AVE W,PERMANENT WAVE,,-79.46779594,555866,,UNIT-29,,,Pass,,43.69255123,7016,2019-03-18T00:00:00,,3160372,4536304,Barbering & Hairdressing,PASS
13169891,Pass,,23889074,,M3H,14690,658 SHEPPARD AVE W,POLISH'D NAIL SALON,,-79.44207015,557935,,,,,Pass,,43.75512638,7018,2020-01-27T00:00:00,,2904817,3645847,Aesthetics,PASS
13169892,Pass,,21319789,,M5S,14691,208 BLOOR ST W,THE SKIN CARE CENTRE,,-79.39588,560927,,UNIT-906,,,Pass,,43.668564,7018,2019-09-25T00:00:00,,2910226,3647937,Aesthetics,PASS
13169893,Pass,,19701546,,M6C,14692,550 ST CLAIR AVE W,TIFFANY NAILS & SPA,,-79.42116154,559742,,UNIT-103,,,Pass,,43.6828813,7017,2019-06-28T00:00:00,,2909782,3647268,Nails,PASS
13169894,Pass,,6890086,,M3H,14693,290 WILSON AVE,YVIES CONCEPT HAIR SALON & SPA,,-79.43514334,829823,,,,,Pass,,43.73735696,7016,2018-04-03T00:00:00,,2904861,4143051,Barbering & Hairdressing,PASS
13169895,Pass,,19241853,,M6P,14694,2910 DUNDAS ST W,BEAUTY JUNKIE,,-79.46654585,833336,,,,,Pass,,43.66563283,7016,2019-06-07T00:00:00,,3031516,4168756,Barbering & Hairdressing,PASS
13169896,Pass,,3604855,,M9N,14695,2321 WESTON RD,CARLENE'S BEAUTY LOUNGE,,-79.53011154,558651,,,,,Pass,,43.70579132,7016,2017-12-18T00:00:00,,2909225,3646492,Barbering & Hairdressing,PASS
13169897,Pass,,13319182,,M5V,14696,422 QUEEN ST W,NAILS QUEEN,,-79.39811901,561296,,,,,Pass,,43.64861567,7018,2018-11-05T00:00:00,,2910358,3648130,Aesthetics,PASS
13169898,Pass,,23974533,,M1W,14697,3601 VICTORIA PARK AVE,PROFESSIONAL BEAUTY SERVICES,,-79.33568871,1208561,,UNIT-300,,,Pass,,43.8036573,7017,2020-01-29T00:00:00,,2908193,3644849,Nails,PASS
13169899,Pass,,12739480,,M2K,14698,650 SHEPPARD AVE E,SHUKU 2 SALON SPA,,-79.38143225,558382,,,,,Pass,,43.76858557,7022,2018-10-26T00:00:00,,2998864,3957952,Micropigmentation,PASS
13169900,Pass,,11750098,,M4E,14699,708 KINGSTON RD,ABBY'S HAIR,,-79.29619225,558967,,,,,Pass,,43.6795325,7016,2018-09-20T00:00:00,,2909390,3646730,Barbering & Hairdressing,PASS
13169901,Pass,,3150986,,M1B,14700,6758 KINGSTON RD,HAIRWAVE SALON AND SPA,,-79.14807796,556952,,UNIT-9,,,Pass,,43.79858252,7020,2017-11-30T00:00:00,,2908017,3644507,Electrolysis,PASS
13169902,Pass,,17792090,,M1R,14701,126 ELLESMERE RD,TRENDY HAIR SALON,,-79.30974399,557004,,,,,Pass,,43.75953643,7016,2019-03-18T00:00:00,,2905029,3644599,Barbering & Hairdressing,PASS
13169903,Pass,,13934878,,M4N,14702,3244 YONGE ST,J'ADORE BEAUTY,,-79.40373639,737849,,UNIT-201,,,Pass,,43.72960016,7018,2018-11-30T00:00:00,,3003535,3974603,Aesthetics,PASS
13169904,Pass,,23825112,,M6B,14703,2700 DUFFERIN ST,MANESTREAM SALON,,-79.45399295,1204496,,UNIT-6,,,Pass,,43.7017135,7018,2020-01-24T00:00:00,,2909565,3646974,Aesthetics,PASS
13169905,Pass,,7402160,,M6M,14704,82 BUTTONWOOD AVE,WEST PARK SALON (2),,-79.50896824,560510,,FLR-MAIN LOBBY,,,Pass,,43.68929681,7017,2018-05-08T00:00:00,,2910071,3647716,Nails,PASS
13169906,Pass,,6628425,,M5T,14705,222 SPADINA AVE,HEALTHY NAILS,,-79.397575,557727,,UNIT-136,,,Pass,,43.651405,7018,2018-04-11T00:00:00,,2907639,3645603,Aesthetics,PASS
13169907,Pass,,18191522,,M3L,14706,2520 JANE ST,TRUE COLOR NAILS & SPA,,-79.5137296,559800,,,,,Pass,,43.73999618,7018,2019-03-29T00:00:00,,2909802,3647296,Aesthetics,PASS
13169908,Pass,,10847861,,M4L,14707,1924 QUEEN ST E,FIVE STAR NAILS,,-79.30390246,557976,,,,,Pass,,43.6694424,7017,2018-08-29T00:00:00,,2908821,3645878,Nails,PASS
13169909,Pass,,7275160,,M6E,14708,1271 ST CLAIR AVE W,STUDIO HAIR DESIGN,,-79.44697736,555791,,,,,Pass,,43.67677223,7016,2018-05-04T00:00:00,,2905989,3641683,Barbering & Hairdressing,PASS
13169910,Pass,,24554132,,M3J,14709,1300 FINCH AVE W,LINDALY NAILS,,-79.48988012,599479,,UNIT-21,,,Pass,,43.76484698,7017,2020-02-25T00:00:00,,2909355,3884037,Nails,PASS
13169911,Pass,,15358060,,M5T,14710,24 KENSINGTON AVE,PEARL HARBOUR GIFT SHOP,,-79.42125319,557505,,UNIT-2,,,Pass,,43.78004562,7024,2019-01-10T00:00:00,,2908470,3645292,Tattooing,PASS
13169912,Pass,,90937,,M6C,14711,1112 EGLINTON AVE W,UPPER VILLAGE SPA,,-79.43204119,557795,,,,,Pass,,43.69985295,7018,2017-06-28T00:00:00,,2908710,3645692,Aesthetics,PASS
13169913,Pass,,7691975,,M8X,14712,4180 DUNDAS ST W,DELMANOR PRINCE EDWARD DEL SPA,,-79.51005965,846152,,,,,Pass,,43.66120404,7018,2018-05-18T00:00:00,,2910072,3701151,Aesthetics,PASS
13169914,Pass,,89114,,M1N,14713,130 MIDLAND AVE,THE HAIRCARE PLACE,,-79.24777312,556250,,,,,Pass,,43.70833698,7016,2017-04-27T00:00:00,,2905190,3643223,Barbering & Hairdressing,PASS
13169915,Pass,,21892181,,M6E,14714,1331 ST CLAIR AVE W,BELIZE HAIR STUDIO LTD.,,-79.44916146,561015,,BACK ENTRANCE,,,Pass,,43.67635072,7016,2019-10-24T00:00:00,,2910263,3647983,Barbering & Hairdressing,PASS
13169916,Pass,,7834636,,M4S,14715,230A MERTON ST,MERTON NAILS,,-79.389206,560051,,UNIT-A,,,Pass,,43.69773,7017,2018-05-23T00:00:00,,2909897,3647453,Nails,PASS
13169917,Pass,,24381841,,M6P,14716,2842 DUNDAS ST W,KIM HUE NAILS SALON AND SPA,,-79.46409,1050805,,,,,Pass,,43.665527,7017,2020-02-19T00:00:00,,3174493,4586501,Nails,PASS
13169918,Pass,,20247546,,M6N,14717,1685 ST CLAIR AVE W,TIP TOP HAIR STUDIO & BEAUTY SALON,,-79.45860861,557846,,,,,Pass,,43.67430574,7016,2019-08-01T00:00:00,,2908746,3645745,Barbering & Hairdressing,PASS
13169919,Pass,,7402226,,M9C,14718,25 THE WEST MALL,TRADE SECRETS,,-79.55597,560546,,UNIT-G-38-BOX 21,,,Pass,,43.61265,7017,2018-05-08T00:00:00,,2910085,3647735,Nails,PASS
13169920,Pass,,90290,,M5P,14719,446 SPADINA RD,FOREST HILL SPA,,-79.41313862,558320,,UNIT-101,,,Pass,,43.68902432,7017,2017-06-05T00:00:00,,2909071,3646243,Nails,PASS
13169921,Pass,,7446709,,M1S,14720,8 GLEN WATFORD DR,GOLDEN DYNASTY HAIR SALON,,-79.27668991,555486,,UNIT-G60,,,Pass,,43.78659019,7016,2018-05-10T00:00:00,,2905053,3640675,Barbering & Hairdressing,PASS
13169922,Pass,,11452441,,M1P,14721,300 BOROUGH DR,CARYL BAKER VISAGE,,-79.2580219,730316,,UNIT-103,,,Pass,,43.77629186,7023,2018-09-17T00:00:00,,2908007,3644490,Body Piercing,PASS
13169923,Pass,,304286,,M5R,14722,25 BELLAIR ST,IRENA'S BEAUTY CLINIC,,-79.39086976,558465,,FLR-3,,,Pass,,43.67076888,7017,2017-07-21T00:00:00,,2909137,3646358,Nails,PASS
13169924,Pass,,20209349,,M6C,14723,972 EGLINTON AVE W,MCC LASER & SKIN CARE,,-79.42915063,557827,,,,,Pass,,43.70045426,7018,2019-07-30T00:00:00,,2908726,3645715,Aesthetics,PASS
13169925,Pass,,23803791,,M9P,14724,1500 ROYAL YORK RD,NOIFOLINO,,-79.53184788,557478,,UNIT-13,,,Pass,,43.69163105,7017,2020-01-23T00:00:00,,2908452,3645265,Nails,PASS
13169926,Pass,,1684361,,M9A,14725,4908 DUNDAS ST W,CHAMELON & PAPILLON AESTHETICS,,-79.52891411,556700,,,,,Pass,,43.64923673,7017,2017-09-28T00:00:00,,2907816,3644135,Nails,PASS
13169927,Pass,,13308320,,M1G,14726,3601 LAWRENCE AVE E,GOLDEN TOUCH BEAUTY SALON,,-79.22340486,557293,,UNIT-16,,,Pass,,43.75952519,7018,2018-11-06T00:00:00,,2908295,3645014,Aesthetics,PASS
13169928,Pass,,3184379,,M3H,14727,3854 BATHURST ST,HAIR J,,-79.43535953,561470,,,,,Pass,,43.7406965,7016,2017-12-01T00:00:00,,2910426,3648240,Barbering & Hairdressing,PASS
13169929,Pass,,21994977,,M4G,14728,1538 BAYVIEW AVE,THE GLAM BAR,,-79.37505883,971036,,,,,Pass,,43.70458502,7018,2019-10-29T00:00:00,,2909325,4433212,Aesthetics,PASS
13169930,Pass,,90094,,M2J,14729,2450 SHEPPARD AVE E,PROCUTS,,-79.32625183,555383,,UNIT-11,,,Pass,,43.7748999,7018,2017-05-31T00:00:00,,2904808,3640409,Aesthetics,PASS
13169931,Pass,,89030,,M2N,14730,5351 YONGE ST,ROSA HOUSE OF BEAUTY,,-79.41415909,561227,,FLR-2,,,Pass,,43.77531339,7017,2017-04-24T00:00:00,,2910336,3648097,Nails,PASS
13169932,Pass,,19369455,,M2J,14731,4823 LESLIE ST,SARA'S HAIR LINE BEAUTY SPA & NAIL'S,,-79.36418419,1075153,,,,,Pass,,43.77939779,7022,2019-06-12T00:00:00,,2904777,4638046,Micropigmentation,PASS
13169933,Pass,,6580096,,M4P,14732,2628 YONGE ST,VIVIAN'S BEAUTY SPA,,-79.40048467,561156,,UNIT-1 UPSTAIRS,,,Pass,,43.71531955,7017,2018-03-09T00:00:00,,2910310,3648057,Nails,PASS
13169934,Pass,,1489682,,M4K,14733,733 PAPE AVE,ELECTROLYSIS DERMA CARE CLINIC AND SPA,,-79.34477705,706570,,FLR-2,,,Pass,,43.67961825,7017,2017-09-20T00:00:00,,3102287,4328103,Nails,PASS
13169935,Pass,,298201,,M9V,14734,2627 ISLINGTON AVE,J J HAIRSTYLISTS & BEAUTY SUPPLIES,,-79.56504763,555220,,,,,Pass,,43.73786005,7017,2017-07-25T00:00:00,,2904503,3640072,Nails,PASS
13169936,Pass,,7858665,,M1X,14735,3341 MARKHAM RD,JKR SALON & VIDEO,,-79.25044607,558107,,UNIT-B121,,,Pass,,43.83564572,7016,2018-05-15T00:00:00,,2908920,3646028,Barbering & Hairdressing,PASS
13169937,Pass,,14909860,,M3J,14736,3855 CHESSWOOD DR,MAYFAIR TENNIS COURTS,,-79.4733298,977382,,,,,Pass,,43.75746217,7016,2018-12-28T00:00:00,,2903923,3648061,Barbering & Hairdressing,PASS
13169938,Pass,,22849514,,M5T,14737,562 DUNDAS ST W,NEW FASHION HAIR DESIGN,,-79.40008859,555680,,,,,Pass,,43.65274655,7016,2019-12-06T00:00:00,,2905603,3641272,Barbering & Hairdressing,PASS
13169939,Pass,,23974550,,M5V,14738,250 QUEEN ST W,NEW YOU MEDICAL SPA,,-79.39101,1208563,,2ND FLOOR,,,Pass,,43.64987,7018,2020-01-31T00:00:00,,3050886,4891592,Aesthetics,PASS
13169940,Pass,,20209347,,M6G,14739,299 HARBORD ST,SPEAKEASY TATTOO,,-79.41554883,1101800,,,,,Pass,,43.66022351,7022,2019-07-26T00:00:00,,2908446,3645251,Micropigmentation,PASS
